"","gene_origin","gene_destination","effect","pvalue","anti.pvalue","p.adj","anti.p.adj"
"1743","HSPA8","CCT5","1",0.43466859126673,0.000384986998337946,0.703528598970872,0.00438048876760555
"1744","HSPA8","ATP5F1B","1",0.0689566269391761,0.0173765693063172,0.248434911956172,0.0933020334064713
"1745","HSPA8","TOMM20","1",0.170072282469105,0.433585981507896,0.427696107532237,0.703275073049112
"1746","HSPA8","CCT3","1",0.410343810779667,0.454145039653281,0.686140167554148,0.718777093236086
"1747","HSPA8","PRAME","1",0.681655855804826,0.777796864148859,0.86783475001219,0.914975783949867
"1748","HSPA8","NME1","1",0.0273857054225979,0.520261888978504,0.130917030800712,0.770626825312869
"1749","HSPA8","HSPA5","1",0.193011791560803,0.18348112074949,0.461345257877041,0.44784619694455
"1750","HSPA8","PTGES3","1",0.466720675104301,0.260348244978496,0.727126877418905,0.541685920552146
"1751","HSPA8","LDHA","1",0.0499853707089002,0.611954653663874,0.200601791563592,0.830681899073358
"1752","HSPA8","CALR","1",0.24013901081052,0.720833227123225,0.520915612168769,0.885162224737412
"1753","ACTG1","FTL","1",0.000102366058680947,0.586569750325203,0.00144310016831888,0.816307330044877
"1754","ACTG1","FTH1","1",0.0013616788260418,0.466624068851662,0.0125929384277473,0.727126877418905
"1755","ACTG1","HBG2","1",5.94524901943281e-06,0.750381724254989,0.000118437157514996,0.901289330000201
"1756","ACTG1","TPT1","1",0.0818702933114661,0.998884931634638,0.280577277542997,0.999213836781703
"1757","ACTG1","HBZ","1",0.00768814505966193,0.282470716639707,0.0500434676510495,0.56496139253315
"1758","ACTG1","GAPDH","1",0.601149917117717,0.346875679067708,0.823919668703855,0.628951544618142
"1759","ACTG1","GSTP1","1",0.40205535605106,0.788952118248754,0.68113846377312,0.919133637212126
"1760","ACTG1","ACTB","1",0.00167374909420124,0,0.0149504065655428,0
"1761","ACTG1","GP1BB","1",0.000120756923719788,0.78639426284595,0.00167134184173447,0.918503717392009
"1762","ACTG1","H3F3A","1",0.720677278346339,0.18112814015852,0.885162224737412,0.44428998802975
"1763","ACTG1","UBA52","1",0.0034922671195368,0.635953457954758,0.0267916856291737,0.842943545055216
"1764","ACTG1","CHCHD2","1",0.00333113443636423,0.178696516224135,0.0257846643602371,0.439401065389658
"1765","ACTG1","PPIA","1",0.00300031572722678,0.574172266539612,0.0239946746765907,0.806069937960878
"1766","ACTG1","OAZ1","1",0.0119389747029606,0.740482231034425,0.0700074495293365,0.895576903832602
"1767","ACTG1","BTF3","1",0.11539716554089,0.00965570250574579,0.339570617836312,0.0598653555356239
"1768","ACTG1","MIF","1",0.0100796836708291,0.170505802161046,0.0616758892084163,0.427918945046773
"1769","ACTG1","TMSB4X","1",0.337580172969726,0.000893088744751588,0.621099322624253,0.00896926812084405
"1770","ACTG1","HNRNPA1","1",0.00134817430141196,0.0910696424241042,0.0125252401458396,0.298296036317443
"1771","ACTG1","HINT1","1",0.877655137423988,0.086296959219907,0.956881560141723,0.289414936559358
"1772","ACTG1","HMGA1","1",0.123607663525213,0.562117670298599,0.352546002554824,0.797065802738457
"1773","ACTG1","SERBP1","1",0.813738814053575,1.01757586263956e-09,0.930074686642122,3.98263745920085e-08
"1774","ACTG1","PA2G4","1",0.854442011849487,0.617264275748964,0.946506775569277,0.833009825450676
"1775","ACTG1","NDUFS5","1",0.989987997741709,0.123999206418587,0.995784990783413,0.353220430473199
"1776","ACTG1","EIF4A1","1",0.0047066895795132,0.124449830267014,0.0339641875120216,0.353934137416088
"1777","ACTG1","PFN1","1",0.562103250195434,1.8490613098325e-60,0.797065802738457,8.64222809118636e-58
"1778","ACTG1","SLC25A3","1",0.512473638352411,0.417162139418706,0.763615427144815,0.693135420414726
"1779","ACTG1","CFL1","1",0.186967310513024,0.0627906493401328,0.451695180388523,0.233058024062704
"1780","ACTG1","ATP5F1E","1",0.542296872495416,0.231305985271214,0.786064341515451,0.511045891460497
"1781","ACTG1","COX4I1","1",0.131274289628627,0.119021270918178,0.365377510502751,0.346181542412086
"1782","ACTG1","TOMM20","1",0.0542773494868752,8.35504745172234e-07,0.212467021324724,2.08054378346987e-05
"1783","ACTG1","SUB1","1",0.80892750517924,0.968286404851558,0.926984539889292,0.990766851924768
"1784","ACTG1","PRAME","1",0.977062684502763,8.49944470937845e-06,0.992747971745617,0.000162398195138942
"1785","ACTG1","ATP5F1D","1",0.608030896859733,0.0371332050056071,0.827783044884548,0.16290350441449
"1786","ACTG1","ATP5PF","1",0.440601727578524,0.146898923224157,0.709110919912346,0.392274749425317
"1787","ACTG1","LDHA","1",0.296570403449708,0.0264991423243539,0.577728352520963,0.128163098956202
"1788","ACTG1","CCT8","1",0.860100593058162,3.65458069779938e-30,0.949416886290653,6.53095068230265e-28
"1789","ACTG1","CALR","1",0.996518094525999,0.0118353409737989,0.998538681233875,0.0694797408278281
"1790","MIF","GAPDH","1",0.211412331365804,0.115608530446722,0.485098687831808,0.339747068886139
